"docid","paragraphid","sentenceid","tokenid","token","pos"
"2010.02.06.iran.nuclear","0","13","10",",",","
"2010.02.06.iran.nuclear","0","13","11","""","``"
"2010.02.06.iran.nuclear","0","13","12","Foreign","NNP"
"2010.02.06.iran.nuclear","0","13","13","Minister","NNP"
"2010.02.06.iran.nuclear","0","13","14","Manouchehr","NNP"
"2010.02.06.iran.nuclear","0","13","15","Mottaki","NNP"
"2010.02.06.iran.nuclear","0","13","16","said","VBD"
"2010.02.06.iran.nuclear","0","13","17","on","IN"
"2010.02.06.iran.nuclear","0","13","18","the","DT"
"2010.02.06.iran.nuclear","0","13","19","sidelines","NNS"
"2010.02.06.iran.nuclear","0","13","20","of","IN"
"2010.02.06.iran.nuclear","0","13","21","the","DT"
"2010.02.06.iran.nuclear","0","13","22","Munich","NNP"
"2010.02.06.iran.nuclear","0","13","23","Security","NNP"
"2010.02.06.iran.nuclear","0","13","24","Conference","NNP"
"2010.02.06.iran.nuclear","0","13","25","in","IN"
"2010.02.06.iran.nuclear","0","13","26","Germany","NNP"
"2010.02.06.iran.nuclear","0","13","27",",",","
"2010.02.06.iran.nuclear","0","13","28","Iran","NNP"
"2010.02.06.iran.nuclear","0","13","29","'s","POS"
"2010.02.06.iran.nuclear","0","13","30","state-run","JJ"
"2010.02.06.iran.nuclear","0","13","31","Press","NNP"
"2010.02.06.iran.nuclear","0","13","32","TV","NN"
"2010.02.06.iran.nuclear","0","13","33","reported","VBD"
"2010.02.06.iran.nuclear","0","13","34",".","."
"2010.02.06.iran.nuclear","0","14","0","Earlier","RBR"
"2010.02.06.iran.nuclear","0","14","1","this","DT"
"2010.02.06.iran.nuclear","0","14","2","week","NN"
"2010.02.06.iran.nuclear","0","14","3",",",","
"2010.02.06.iran.nuclear","0","14","4","Iran","NNP"
"2010.02.06.iran.nuclear","0","14","5","'s","POS"
"2010.02.06.iran.nuclear","0","14","6","atomic","JJ"
"2010.02.06.iran.nuclear","0","14","7","energy","NN"
"2010.02.06.iran.nuclear","0","14","8","chief","NN"
"2010.02.06.iran.nuclear","0","14","9","said","VBD"
"2010.02.06.iran.nuclear","0","14","10","no","DT"
"2010.02.06.iran.nuclear","0","14","11","deal","NN"
"2010.02.06.iran.nuclear","0","14","12","had","VBD"
"2010.02.06.iran.nuclear","0","14","13","been","VBN"
"2010.02.06.iran.nuclear","0","14","14","struck","VBN"
"2010.02.06.iran.nuclear","0","14","15","to","TO"
"2010.02.06.iran.nuclear","0","14","16","export","VB"
"2010.02.06.iran.nuclear","0","14","17","uranium","NN"
"2010.02.06.iran.nuclear","0","14","18","for","IN"
"2010.02.06.iran.nuclear","0","14","19","enrichment","NN"
"2010.02.06.iran.nuclear","0","14","20",".","."
"2010.02.06.iran.nuclear","0","15","0","""","``"
"2010.02.06.iran.nuclear","0","15","1","The","DT"
"2010.02.06.iran.nuclear","0","15","2","discussions","NNS"
"2010.02.06.iran.nuclear","0","15","3","are","VBP"
"2010.02.06.iran.nuclear","0","15","4","still","RB"
"2010.02.06.iran.nuclear","0","15","5","being","VBG"
"2010.02.06.iran.nuclear","0","15","6","conducted","VBN"
"2010.02.06.iran.nuclear","0","15","7",",",","
"2010.02.06.iran.nuclear","0","15","8","and","CC"
"2010.02.06.iran.nuclear","0","15","9","we","PRP"
"2010.02.06.iran.nuclear","0","15","10","will","MD"
"2010.02.06.iran.nuclear","0","15","11","inform","VB"
"2010.02.06.iran.nuclear","0","15","12","the","DT"
"2010.02.06.iran.nuclear","0","15","13","nation","NN"
"2010.02.06.iran.nuclear","0","15","14","of","IN"
"2010.02.06.iran.nuclear","0","15","15","any","DT"
"2010.02.06.iran.nuclear","0","15","16","final","JJ"
"2010.02.06.iran.nuclear","0","15","17","agreements","NNS"
"2010.02.06.iran.nuclear","0","15","18",",",","
"2010.02.06.iran.nuclear","0","15","19","""","''"
"2010.02.06.iran.nuclear","0","15","20","said","VBD"
"2010.02.06.iran.nuclear","0","15","21","Ali","NNP"
"2010.02.06.iran.nuclear","0","15","22","Akbar","NNP"
"2010.02.06.iran.nuclear","0","15","23","Salehi","NNP"
"2010.02.06.iran.nuclear","0","15","24",",",","
"2010.02.06.iran.nuclear","0","15","25","director","NN"
"2010.02.06.iran.nuclear","0","15","26","of","IN"
"2010.02.06.iran.nuclear","0","15","27","the","DT"
"2010.02.06.iran.nuclear","0","15","28","Atomic","JJ"
"2010.02.06.iran.nuclear","0","15","29","Energy","NNP"
"2010.02.06.iran.nuclear","0","15","30","Organization","NNP"
"2010.02.06.iran.nuclear","0","15","31","of","IN"
"2010.02.06.iran.nuclear","0","15","32","Iran","NNP"
"2010.02.06.iran.nuclear","0","15","33",",",","
"2010.02.06.iran.nuclear","0","15","34","on","IN"
"2010.02.06.iran.nuclear","0","15","35","Wednesday","NNP"
"2010.02.06.iran.nuclear","0","15","36","according","VBG"
"2010.02.06.iran.nuclear","0","15","37","to","TO"
"2010.02.06.iran.nuclear","0","15","38","the","DT"
"2010.02.06.iran.nuclear","0","15","39","state-run","JJ"
"2010.02.06.iran.nuclear","0","15","40","Iranian","JJ"
"2010.02.06.iran.nuclear","0","15","41","Labour","NNP"
"2010.02.06.iran.nuclear","0","15","42","News","NNP"
"2010.02.06.iran.nuclear","0","15","43","Agency","NNP"
"2010.02.06.iran.nuclear","0","15","44",".","."
"2010.02.06.iran.nuclear","0","16","0","Asked","VBN"
"2010.02.06.iran.nuclear","0","16","1","what","WP"
"2010.02.06.iran.nuclear","0","16","2","countries","NNS"
"2010.02.06.iran.nuclear","0","16","3","in","IN"
"2010.02.06.iran.nuclear","0","16","4","addition","NN"
"2010.02.06.iran.nuclear","0","16","5","to","TO"
"2010.02.06.iran.nuclear","0","16","6","France","NNP"
"2010.02.06.iran.nuclear","0","16","7","and","CC"
"2010.02.06.iran.nuclear","0","16","8","Brazil","NNP"
"2010.02.06.iran.nuclear","0","16","9","were","VBD"
"2010.02.06.iran.nuclear","0","16","10","under","IN"
"2010.02.06.iran.nuclear","0","16","11","consideration","NN"
"2010.02.06.iran.nuclear","0","16","12",",",","
"2010.02.06.iran.nuclear","0","16","13","he","PRP"
"2010.02.06.iran.nuclear","0","16","14","said","VBD"
"2010.02.06.iran.nuclear","0","16","15","it","PRP"
"2010.02.06.iran.nuclear","0","16","16","was","VBD"
"2010.02.06.iran.nuclear","0","16","17","an","DT"
"2010.02.06.iran.nuclear","0","16","18","Asian","JJ"
"2010.02.06.iran.nuclear","0","16","19","country","NN"
"2010.02.06.iran.nuclear","0","16","20","but","CC"
"2010.02.06.iran.nuclear","0","16","21","would","MD"
"2010.02.06.iran.nuclear","0","16","22","not","RB"
"2010.02.06.iran.nuclear","0","16","23","name","VB"
"2010.02.06.iran.nuclear","0","16","24","it","PRP"
"2010.02.06.iran.nuclear","0","16","25",".","."
"2010.02.06.iran.nuclear","0","17","0","Iranian","JJ"
"2010.02.06.iran.nuclear","0","17","1","President","NNP"
"2010.02.06.iran.nuclear","0","17","2","Mahmoud","NNP"
"2010.02.06.iran.nuclear","0","17","3","Ahmadinejad","NNP"
"2010.02.06.iran.nuclear","0","17","4","has","VBZ"
"2010.02.06.iran.nuclear","0","17","5","told","VBN"
"2010.02.06.iran.nuclear","0","17","6","Press","NNP"
"2010.02.06.iran.nuclear","0","17","7","TV","NNP"
"2010.02.06.iran.nuclear","0","17","8","that","IN"
"2010.02.06.iran.nuclear","0","17","9","Iran","NNP"
"2010.02.06.iran.nuclear","0","17","10","would","MD"
"2010.02.06.iran.nuclear","0","17","11","have","VB"
"2010.02.06.iran.nuclear","0","17","12","""","``"
"2010.02.06.iran.nuclear","0","17","13","no","DT"
"2010.02.06.iran.nuclear","0","17","14","problem","NN"
"2010.02.06.iran.nuclear","0","17","15","""","''"
"2010.02.06.iran.nuclear","0","17","16","turning","VBG"
"2010.02.06.iran.nuclear","0","17","17","over","RP"
"2010.02.06.iran.nuclear","0","17","18","most","JJS"
"2010.02.06.iran.nuclear","0","17","19","of","IN"
"2010.02.06.iran.nuclear","0","17","20","its","PRP$"
"2010.02.06.iran.nuclear","0","17","21","low-enriched","NN"
"2010.02.06.iran.nuclear","0","17","22","uranium","NN"
"2010.02.06.iran.nuclear","0","17","23","to","TO"
"2010.02.06.iran.nuclear","0","17","24","the","DT"
"2010.02.06.iran.nuclear","0","17","25","West","NNP"
"2010.02.06.iran.nuclear","0","17","26","for","IN"
"2010.02.06.iran.nuclear","0","17","27","further","RBR"
"2010.02.06.iran.nuclear","0","17","28","enrichment","NN"
"2010.02.06.iran.nuclear","0","17","29",".","."
"2010.02.06.iran.nuclear","0","18","0","Iranian","JJ"
"2010.02.06.iran.nuclear","0","18","1","diplomats","NNS"
"2010.02.06.iran.nuclear","0","18","2","had","VBD"
"2010.02.06.iran.nuclear","0","18","3","initially","RB"
"2010.02.06.iran.nuclear","0","18","4","accepted","VBN"
"2010.02.06.iran.nuclear","0","18","5","the","DT"
"2010.02.06.iran.nuclear","0","18","6","idea","NN"
"2010.02.06.iran.nuclear","0","18","7",",",","
"2010.02.06.iran.nuclear","0","18","8","which","WDT"
"2010.02.06.iran.nuclear","0","18","9","was","VBD"
"2010.02.06.iran.nuclear","0","18","10","proposed","VBN"
"2010.02.06.iran.nuclear","0","18","11","by","IN"
"2010.02.06.iran.nuclear","0","18","12","the","DT"
"2010.02.06.iran.nuclear","0","18","13","West","NNP"
"2010.02.06.iran.nuclear","0","18","14",",",","
"2010.02.06.iran.nuclear","0","18","15","but","CC"
"2010.02.06.iran.nuclear","0","18","16","then","RB"
"2010.02.06.iran.nuclear","0","18","17","rejected","VBD"
"2010.02.06.iran.nuclear","0","18","18","a","DT"
"2010.02.06.iran.nuclear","0","18","19","plan","NN"
"2010.02.06.iran.nuclear","0","18","20","put","VBD"
"2010.02.06.iran.nuclear","0","18","21","forth","RB"
"2010.02.06.iran.nuclear","0","18","22","by","IN"
"2010.02.06.iran.nuclear","0","18","23","the","DT"
"2010.02.06.iran.nuclear","0","18","24","International","NNP"
"2010.02.06.iran.nuclear","0","18","25","Atomic","NNP"
"2010.02.06.iran.nuclear","0","18","26","Energy","NNP"
"2010.02.06.iran.nuclear","0","18","27","Agency","NNP"
"2010.02.06.iran.nuclear","0","18","28",",",","
"2010.02.06.iran.nuclear","0","18","29","the","DT"
"2010.02.06.iran.nuclear","0","18","30","atomic","JJ"
"2010.02.06.iran.nuclear","0","18","31","watchdog","NN"
"2010.02.06.iran.nuclear","0","18","32","of","IN"
"2010.02.06.iran.nuclear","0","18","33","the","DT"
"2010.02.06.iran.nuclear","0","18","34","United","NNP"
"2010.02.06.iran.nuclear","0","18","35","Nations","NNPS"
"2010.02.06.iran.nuclear","0","18","36",".","."
"2010.02.06.iran.nuclear","0","19","0","""","``"
"2010.02.06.iran.nuclear","0","19","1","In","IN"
"2010.02.06.iran.nuclear","0","19","2","our","PRP$"
"2010.02.06.iran.nuclear","0","19","3","opinion","NN"
"2010.02.06.iran.nuclear","0","19","4",",",","
"2010.02.06.iran.nuclear","0","19","5","there","EX"
"2010.02.06.iran.nuclear","0","19","6","are","VBP"
"2010.02.06.iran.nuclear","0","19","7","no","DT"
"2010.02.06.iran.nuclear","0","19","8","issues","NNS"
"2010.02.06.iran.nuclear","0","19","9","with","IN"
"2010.02.06.iran.nuclear","0","19","10","the","DT"
"2010.02.06.iran.nuclear","0","19","11","exchange","NN"
"2010.02.06.iran.nuclear","0","19","12","""","''"
"2010.02.06.iran.nuclear","0","19","13","of","IN"
"2010.02.06.iran.nuclear","0","19","14","3","CD"
"2010.02.06.iran.nuclear","0","19","15","percent","NN"
"2010.02.06.iran.nuclear","0","19","16","to","TO"
"2010.02.06.iran.nuclear","0","19","17","5","CD"
"2010.02.06.iran.nuclear","0","19","18","percent","NN"
"2010.02.06.iran.nuclear","0","19","19","enriched","VBD"
"2010.02.06.iran.nuclear","0","19","20","uranium","NN"
"2010.02.06.iran.nuclear","0","19","21","for","IN"
"2010.02.06.iran.nuclear","0","19","22","20","CD"
"2010.02.06.iran.nuclear","0","19","23","percent","NN"
"2010.02.06.iran.nuclear","0","19","24","enriched","VBD"
"2010.02.06.iran.nuclear","0","19","25","uranium","NN"
"2010.02.06.iran.nuclear","0","19","26",",",","
"2010.02.06.iran.nuclear","0","19","27","Ahmadinejad","NNP"
"2010.02.06.iran.nuclear","0","19","28","said","VBD"
"2010.02.06.iran.nuclear","0","19","29",".","."
"2010.02.06.iran.nuclear","0","20","0","He","PRP"
"2010.02.06.iran.nuclear","0","20","1","added","VBD"
"2010.02.06.iran.nuclear","0","20","2","that","IN"
"2010.02.06.iran.nuclear","0","20","3",",",","
"2010.02.06.iran.nuclear","0","20","4","if","IN"
"2010.02.06.iran.nuclear","0","20","5","the","DT"
"2010.02.06.iran.nuclear","0","20","6","West","NNP"
"2010.02.06.iran.nuclear","0","20","7","were","VBD"
"2010.02.06.iran.nuclear","0","20","8","to","TO"
"2010.02.06.iran.nuclear","0","20","9","refuse","VB"
"2010.02.06.iran.nuclear","0","20","10","to","TO"
"2010.02.06.iran.nuclear","0","20","11","return","VB"
"2010.02.06.iran.nuclear","0","20","12","the","DT"
"2010.02.06.iran.nuclear","0","20","13","enriched","VBN"
"2010.02.06.iran.nuclear","0","20","14","fuel","NN"
"2010.02.06.iran.nuclear","0","20","15",",",","
"2010.02.06.iran.nuclear","0","20","16","world","NN"
"2010.02.06.iran.nuclear","0","20","17","opinion","NN"
"2010.02.06.iran.nuclear","0","20","18","would","MD"
"2010.02.06.iran.nuclear","0","20","19","shift","VB"
"2010.02.06.iran.nuclear","0","20","20",".","."
"2010.02.06.iran.nuclear","0","21","0","""","``"
"2010.02.06.iran.nuclear","0","21","1","If","IN"
"2010.02.06.iran.nuclear","0","21","2","they","PRP"
"2010.02.06.iran.nuclear","0","21","3","do","VBP"
"2010.02.06.iran.nuclear","0","21","4","n't","RB"
"2010.02.06.iran.nuclear","0","21","5","live","VB"
"2010.02.06.iran.nuclear","0","21","6","up","RP"
"2010.02.06.iran.nuclear","0","21","7","to","TO"
"2010.02.06.iran.nuclear","0","21","8","their","PRP$"
"2010.02.06.iran.nuclear","0","21","9","agreement","NN"
"2010.02.06.iran.nuclear","0","21","10",",",","
"2010.02.06.iran.nuclear","0","21","11","the","DT"
"2010.02.06.iran.nuclear","0","21","12","international","JJ"
"2010.02.06.iran.nuclear","0","21","13","atmosphere","NN"
"2010.02.06.iran.nuclear","0","21","14","will","MD"
"2010.02.06.iran.nuclear","0","21","15","change","VB"
"2010.02.06.iran.nuclear","0","21","16","in","IN"
"2010.02.06.iran.nuclear","0","21","17","our","PRP$"
"2010.02.06.iran.nuclear","0","21","18","favor","NN"
"2010.02.06.iran.nuclear","0","21","19",",",","
"2010.02.06.iran.nuclear","0","21","20","""","''"
"2010.02.06.iran.nuclear","0","21","21","he","PRP"
"2010.02.06.iran.nuclear","0","21","22","said","VBD"
"2010.02.06.iran.nuclear","0","21","23",".","."
"2010.02.06.iran.nuclear","0","22","0","""","``"
"2010.02.06.iran.nuclear","0","22","1","They","PRP"
"2010.02.06.iran.nuclear","0","22","2","[","JJ"
"2010.02.06.iran.nuclear","0","22","3","Western","JJ"
"2010.02.06.iran.nuclear","0","22","4","countries","NNS"
"2010.02.06.iran.nuclear","0","22","5","]","NN"
"2010.02.06.iran.nuclear","0","22","6","can","MD"
"2010.02.06.iran.nuclear","0","22","7","come","VB"
"2010.02.06.iran.nuclear","0","22","8","and","CC"
"2010.02.06.iran.nuclear","0","22","9","build","VB"
"2010.02.06.iran.nuclear","0","22","10","20","CD"
"2010.02.06.iran.nuclear","0","22","11","nuclear","JJ"
"2010.02.06.iran.nuclear","0","22","12","power","NN"
"2010.02.06.iran.nuclear","0","22","13","plants","NNS"
"2010.02.06.iran.nuclear","0","22","14","for","IN"
"2010.02.06.iran.nuclear","0","22","15","us","PRP"
"2010.02.06.iran.nuclear","0","22","16",";",":"
"2010.02.06.iran.nuclear","0","22","17","Russia","NNP"
"2010.02.06.iran.nuclear","0","22","18",",",","
"2010.02.06.iran.nuclear","0","22","19","France","NNP"
"2010.02.06.iran.nuclear","0","22","20","and","CC"
"2010.02.06.iran.nuclear","0","22","21","the","DT"
"2010.02.06.iran.nuclear","0","22","22","United","NNP"
"2010.02.06.iran.nuclear","0","22","23","States","NNPS"
"2010.02.06.iran.nuclear","0","22","24","can","MD"
"2010.02.06.iran.nuclear","0","22","25","come","VB"
"2010.02.06.iran.nuclear","0","22","26","and","CC"
"2010.02.06.iran.nuclear","0","22","27","sign","VB"
"2010.02.06.iran.nuclear","0","22","28","contracts","NNS"
"2010.02.06.iran.nuclear","0","22","29","and","CC"
"2010.02.06.iran.nuclear","0","22","30","build","VB"
"2010.02.06.iran.nuclear","0","22","31","the","DT"
"2010.02.06.iran.nuclear","0","22","32","power","NN"
"2010.02.06.iran.nuclear","0","22","33","plants","NNS"
"2010.02.06.iran.nuclear","0","22","34",".","."
"2010.02.06.iran.nuclear","0","23","0","It","PRP"
"2010.02.06.iran.nuclear","0","23","1","serves","VBZ"
"2010.02.06.iran.nuclear","0","23","2","our","PRP$"
"2010.02.06.iran.nuclear","0","23","3","interests","NNS"
"2010.02.06.iran.nuclear","0","23","4","as","RB"
"2010.02.06.iran.nuclear","0","23","5","well","RB"
"2010.02.06.iran.nuclear","0","23","6","as","IN"
"2010.02.06.iran.nuclear","0","23","7","theirs","PRP"
"2010.02.06.iran.nuclear","0","23","8",".","."
"2010.02.06.iran.nuclear","0","24","0","Of","IN"
"2010.02.06.iran.nuclear","0","24","1","course","NN"
"2010.02.06.iran.nuclear","0","24","2","if","IN"
"2010.02.06.iran.nuclear","0","24","3","they","PRP"
"2010.02.06.iran.nuclear","0","24","4","do","VBP"
"2010.02.06.iran.nuclear","0","24","5","n't","RB"
"2010.02.06.iran.nuclear","0","24","6","come","VBN"
"2010.02.06.iran.nuclear","0","24","7","to","TO"
"2010.02.06.iran.nuclear","0","24","8","do","VB"
"2010.02.06.iran.nuclear","0","24","9","this","DT"
"2010.02.06.iran.nuclear","0","24","10",",",","
"2010.02.06.iran.nuclear","0","24","11","we","PRP"
"2010.02.06.iran.nuclear","0","24","12","will","MD"
"2010.02.06.iran.nuclear","0","24","13","reach","VB"
"2010.02.06.iran.nuclear","0","24","14","a","DT"
"2010.02.06.iran.nuclear","0","24","15","point","NN"
"2010.02.06.iran.nuclear","0","24","16","to","TO"
"2010.02.06.iran.nuclear","0","24","17","build","VB"
"2010.02.06.iran.nuclear","0","24","18","our","PRP$"
"2010.02.06.iran.nuclear","0","24","19","own","JJ"
"2010.02.06.iran.nuclear","0","24","20","power","NN"
"2010.02.06.iran.nuclear","0","24","21","plants","NNS"
"2010.02.06.iran.nuclear","0","24","22",".","."
"2010.02.06.iran.nuclear","0","24","23","""","``"
"2010.02.06.iran.nuclear","0","25","0","Mottaki","NNP"
"2010.02.06.iran.nuclear","0","25","1","on","IN"
"2010.02.06.iran.nuclear","0","25","2","Friday","NNP"
"2010.02.06.iran.nuclear","0","25","3","said","VBD"
"2010.02.06.iran.nuclear","0","25","4","Ahmadinejad","NNP"
"2010.02.06.iran.nuclear","0","25","5","'s","POS"
"2010.02.06.iran.nuclear","0","25","6","comments","NNS"
"2010.02.06.iran.nuclear","0","25","7","show","VBP"
"2010.02.06.iran.nuclear","0","25","8","that","IN"
"2010.02.06.iran.nuclear","0","25","9","the","DT"
"2010.02.06.iran.nuclear","0","25","10","Islamic","JJ"
"2010.02.06.iran.nuclear","0","25","11","republic","NN"
"2010.02.06.iran.nuclear","0","25","12","is","VBZ"
"2010.02.06.iran.nuclear","0","25","13","""","``"
"2010.02.06.iran.nuclear","0","25","14","eager","JJ"
"2010.02.06.iran.nuclear","0","25","15","""","''"
"2010.02.06.iran.nuclear","0","25","16","to","TO"
"2010.02.06.iran.nuclear","0","25","17","discuss","VB"
"2010.02.06.iran.nuclear","0","25","18","the","DT"
"2010.02.06.iran.nuclear","0","25","19","proposal","NN"
"2010.02.06.iran.nuclear","0","25","20",".","."
"2010.02.06.iran.nuclear","0","26","0","Iran","NNP"
"2010.02.06.iran.nuclear","0","26","1","insists","VBZ"
"2010.02.06.iran.nuclear","0","26","2","its","PRP$"
"2010.02.06.iran.nuclear","0","26","3","nuclear","JJ"
"2010.02.06.iran.nuclear","0","26","4","program","NN"
"2010.02.06.iran.nuclear","0","26","5","is","VBZ"
"2010.02.06.iran.nuclear","0","26","6","intended","VBN"
"2010.02.06.iran.nuclear","0","26","7","solely","RB"
"2010.02.06.iran.nuclear","0","26","8","for","IN"
"2010.02.06.iran.nuclear","0","26","9","peaceful","JJ"
"2010.02.06.iran.nuclear","0","26","10","purposes","NNS"
"2010.02.06.iran.nuclear","0","26","11",".","."
"2010.02.07.japan.prius.recall.ft","0","0","0","Toyota","NNP"
"2010.02.07.japan.prius.recall.ft","0","0","1","has","VBZ"
"2010.02.07.japan.prius.recall.ft","0","0","2","added","VBN"
"2010.02.07.japan.prius.recall.ft","0","0","3","the","DT"
"2010.02.07.japan.prius.recall.ft","0","0","4","brake","NN"
"2010.02.07.japan.prius.recall.ft","0","0","5","systems","NNS"
"2010.02.07.japan.prius.recall.ft","0","0","6","of","IN"
"2010.02.07.japan.prius.recall.ft","0","0","7","the","DT"
"2010.02.07.japan.prius.recall.ft","0","0","8","latest","JJS"
"2010.02.07.japan.prius.recall.ft","0","0","9","Lexus","NNP"
"2010.02.07.japan.prius.recall.ft","0","0","10","hybrid","JJ"
"2010.02.07.japan.prius.recall.ft","0","0","11","vehicles","NNS"
"2010.02.07.japan.prius.recall.ft","0","0","12","to","TO"
"2010.02.07.japan.prius.recall.ft","0","0","13","a","DT"
"2010.02.07.japan.prius.recall.ft","0","0","14","growing","VBG"
"2010.02.07.japan.prius.recall.ft","0","0","15","list","NN"
"2010.02.07.japan.prius.recall.ft","0","0","16","of","IN"
"2010.02.07.japan.prius.recall.ft","0","0","17","problems","NNS"
"2010.02.07.japan.prius.recall.ft","0","0","18","with","IN"
"2010.02.07.japan.prius.recall.ft","0","0","19","various","JJ"
"2010.02.07.japan.prius.recall.ft","0","0","20","models","NNS"
"2010.02.07.japan.prius.recall.ft","0","0","21",",",","
"2010.02.07.japan.prius.recall.ft","0","0","22","the","DT"
"2010.02.07.japan.prius.recall.ft","0","0","23","company","NN"
"2010.02.07.japan.prius.recall.ft","0","0","24","said","VBD"
"2010.02.07.japan.prius.recall.ft","0","0","25","Friday","NNP"
"2010.02.07.japan.prius.recall.ft","0","0","26",".","."
"2010.02.07.japan.prius.recall.ft","0","1","0","The","DT"
"2010.02.07.japan.prius.recall.ft","0","1","1","company","NN"
"2010.02.07.japan.prius.recall.ft","0","1","2","said","VBD"
"2010.02.07.japan.prius.recall.ft","0","1","3","it","PRP"
"2010.02.07.japan.prius.recall.ft","0","1","4","was","VBD"
"2010.02.07.japan.prius.recall.ft","0","1","5","checking","VBG"
"2010.02.07.japan.prius.recall.ft","0","1","6","the","DT"
"2010.02.07.japan.prius.recall.ft","0","1","7","brakes","NNS"
"2010.02.07.japan.prius.recall.ft","0","1","8","on","IN"
"2010.02.07.japan.prius.recall.ft","0","1","9","the","DT"
"2010.02.07.japan.prius.recall.ft","0","1","10","Lexus","NNP"
"2010.02.07.japan.prius.recall.ft","0","1","11","vehicle","NN"
"2010.02.07.japan.prius.recall.ft","0","1","12","model","NN"
"2010.02.07.japan.prius.recall.ft","0","1","13","HS250h","NNP"
"2010.02.07.japan.prius.recall.ft","0","1","14","--",":"
"2010.02.07.japan.prius.recall.ft","0","1","15","as","RB"
"2010.02.07.japan.prius.recall.ft","0","1","16","well","RB"
"2010.02.07.japan.prius.recall.ft","0","1","17","as","IN"
"2010.02.07.japan.prius.recall.ft","0","1","18","a","DT"
"2010.02.07.japan.prius.recall.ft","0","1","19","Japanese","JJ"
"2010.02.07.japan.prius.recall.ft","0","1","20","model","NN"
"2010.02.07.japan.prius.recall.ft","0","1","21","called","VBD"
"2010.02.07.japan.prius.recall.ft","0","1","22","the","DT"
"2010.02.07.japan.prius.recall.ft","0","1","23","Sai","NNP"
"2010.02.07.japan.prius.recall.ft","0","1","24","--",":"
"2010.02.07.japan.prius.recall.ft","0","1","25","because","IN"
"2010.02.07.japan.prius.recall.ft","0","1","26","they","PRP"
"2010.02.07.japan.prius.recall.ft","0","1","27","use","VBP"
"2010.02.07.japan.prius.recall.ft","0","1","28","the","DT"
"2010.02.07.japan.prius.recall.ft","0","1","29","same","JJ"
"2010.02.07.japan.prius.recall.ft","0","1","30","system","NN"
"2010.02.07.japan.prius.recall.ft","0","1","31","as","IN"
"2010.02.07.japan.prius.recall.ft","0","1","32","that","DT"
"2010.02.07.japan.prius.recall.ft","0","1","33","used","VBN"
"2010.02.07.japan.prius.recall.ft","0","1","34","on","IN"
"2010.02.07.japan.prius.recall.ft","0","1","35","the","DT"
"2010.02.07.japan.prius.recall.ft","0","1","36","2010","CD"
"2010.02.07.japan.prius.recall.ft","0","1","37","Toyota","NNP"
"2010.02.07.japan.prius.recall.ft","0","1","38","Prius","NNP"
"2010.02.07.japan.prius.recall.ft","0","1","39",".","."
"2010.02.07.japan.prius.recall.ft","0","2","0","Toyota","NNP"
"2010.02.07.japan.prius.recall.ft","0","2","1","has","VBZ"
"2010.02.07.japan.prius.recall.ft","0","2","2","announced","VBN"
"2010.02.07.japan.prius.recall.ft","0","2","3","no","DT"
"2010.02.07.japan.prius.recall.ft","0","2","4","recall","NN"
"2010.02.07.japan.prius.recall.ft","0","2","5","of","IN"
"2010.02.07.japan.prius.recall.ft","0","2","6","these","DT"
"2010.02.07.japan.prius.recall.ft","0","2","7","vehicles","NNS"
"2010.02.07.japan.prius.recall.ft","0","2","8",",",","
"2010.02.07.japan.prius.recall.ft","0","2","9","however","RB"
"2010.02.07.japan.prius.recall.ft","0","2","10",",",","
"2010.02.07.japan.prius.recall.ft","0","2","11","and","CC"
"2010.02.07.japan.prius.recall.ft","0","2","12","said","VBD"
"2010.02.07.japan.prius.recall.ft","0","2","13","it","PRP"
"2010.02.07.japan.prius.recall.ft","0","2","14","has","VBZ"
"2010.02.07.japan.prius.recall.ft","0","2","15","not","RB"
"2010.02.07.japan.prius.recall.ft","0","2","16","received","VBN"
"2010.02.07.japan.prius.recall.ft","0","2","17","any","DT"
"2010.02.07.japan.prius.recall.ft","0","2","18","complaints","NNS"
"2010.02.07.japan.prius.recall.ft","0","2","19","about","IN"
"2010.02.07.japan.prius.recall.ft","0","2","20","the","DT"
"2010.02.07.japan.prius.recall.ft","0","2","21","brakes","NNS"
"2010.02.07.japan.prius.recall.ft","0","2","22","from","IN"
"2010.02.07.japan.prius.recall.ft","0","2","23","consumers","NNS"
"2010.02.07.japan.prius.recall.ft","0","2","24",".","."
"2010.02.07.japan.prius.recall.ft","0","3","0","But","CC"
"2010.02.07.japan.prius.recall.ft","0","3","1","the","DT"
"2010.02.07.japan.prius.recall.ft","0","3","2","U.S.","NNP"
"2010.02.07.japan.prius.recall.ft","0","3","3","National","NNP"
"2010.02.07.japan.prius.recall.ft","0","3","4","Highway","NNP"
"2010.02.07.japan.prius.recall.ft","0","3","5","Traffic","NNP"
"2010.02.07.japan.prius.recall.ft","0","3","6","Safety","NNP"
"2010.02.07.japan.prius.recall.ft","0","3","7","Administration","NNP"
"2010.02.07.japan.prius.recall.ft","0","3","8","announced","VBD"
"2010.02.07.japan.prius.recall.ft","0","3","9","Thursday","NNP"
"2010.02.07.japan.prius.recall.ft","0","3","10","it","PRP"
"2010.02.07.japan.prius.recall.ft","0","3","11","is","VBZ"
"2010.02.07.japan.prius.recall.ft","0","3","12","opening","VBG"
"2010.02.07.japan.prius.recall.ft","0","3","13","a","DT"
"2010.02.07.japan.prius.recall.ft","0","3","14","formal","JJ"
